Time(ms),Waypoint_id,Waypoint_lat,Waypoint_lon,Distance_to_wp(meters),Bearing(degrees),Current_lat,Current_lon,Heading(degrees),FL,FR,DL,DR
244950,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797531,186.00,1733,1667,1500,1500
245026,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081695,-121.8797531,186.00,1733,1667,1500,1500
245946,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081695,-121.8797531,187.00,1728,1672,1500,1500
246023,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081695,-121.8797683,187.00,1728,1672,1500,1500
246944,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081695,-121.8797683,186.00,1733,1667,1500,1500
247021,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081695,-121.8797683,186.00,1733,1667,1500,1500
247941,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081695,-121.8797683,187.00,1727,1673,1500,1500
248018,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,187.00,1727,1673,1500,1500
248947,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,190.00,1712,1688,1500,1500
249023,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,190.00,1712,1688,1500,1500
249945,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,189.00,1716,1684,1500,1500
250019,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,189.00,1716,1684,1500,1500
250947,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,184.00,1741,1659,1500,1500
251022,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,184.00,1741,1659,1500,1500
251936,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,185.00,1736,1664,1500,1500
252012,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,185.00,1736,1664,1500,1500
252940,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,185.00,1736,1664,1500,1500
253017,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,185.00,1736,1664,1500,1500
253943,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,186.00,1731,1669,1500,1500
254020,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,186.00,1731,1669,1500,1500
254935,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081733,-121.8797683,188.00,1721,1679,1500,1500
255012,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081771,-121.8797683,188.00,1720,1680,1500,1500
255938,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081771,-121.8797683,189.00,1715,1685,1500,1500
256012,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081886,-121.8797683,189.00,1715,1685,1500,1500
256937,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081886,-121.8797683,188.00,1720,1680,1500,1500
257013,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081924,-121.8797683,188.00,1719,1681,1500,1500
257940,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6081924,-121.8797683,188.00,1719,1681,1500,1500
258017,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6082000,-121.8797683,187.00,1724,1676,1500,1500
258933,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6082000,-121.8797683,186.00,1729,1671,1500,1500
259010,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6082038,-121.8797683,186.00,1729,1671,1500,1500
259932,1,-99.0000000,-99.0000000,14989602.00,184.00,36.6082038,-121.8797683,186.00,1729,1671,1500,1500
260006,1,-99.0000000,-99.0000000,14989605.00,184.00,36.6082077,-121.8797683,185.00,1734,1666,1500,1500
260937,1,-99.0000000,-99.0000000,14989605.00,184.00,36.6082077,-121.8797683,184.00,1739,1661,1500,1500
261015,1,-99.0000000,-99.0000000,14989605.00,184.00,36.6082115,-121.8797683,184.00,1739,1661,1500,1500
261938,1,-99.0000000,-99.0000000,14989605.00,184.00,36.6082115,-121.8797683,184.00,1739,1661,1500,1500
262012,1,-99.0000000,-99.0000000,14989605.00,184.00,36.6082191,-121.8797683,185.00,1734,1666,1500,1500
262937,1,-99.0000000,-99.0000000,14989605.00,184.00,36.6082191,-121.8797683,189.00,1713,1687,1500,1500
263013,1,-99.0000000,-99.0000000,14989605.00,184.00,36.6082229,-121.8797683,190.00,1708,1692,1500,1500
263937,1,-99.0000000,-99.0000000,14989605.00,184.00,36.6082229,-121.8797683,188.00,1718,1682,1500,1500
264011,1,-99.0000000,-99.0000000,14989605.00,184.00,36.6082267,-121.8797683,188.00,1718,1682,1500,1500
264930,1,-99.0000000,-99.0000000,14989605.00,184.00,36.6082267,-121.8797683,186.00,1728,1672,1500,1500
265006,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082344,-121.8797683,186.00,1728,1672,1500,1500
265925,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082344,-121.8797683,185.00,1732,1668,1500,1500
266003,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082382,-121.8797683,185.00,1732,1668,1500,1500
266930,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082382,-121.8797683,186.00,1727,1673,1500,1500
267008,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082496,-121.8797683,186.00,1727,1673,1500,1500
267924,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082496,-121.8797683,186.00,1727,1673,1500,1500
268000,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082534,-121.8797683,186.00,1727,1673,1500,1500
268923,1,-99.0000000,-99.0000000,14989609.00,184.00,36.6082534,-121.8797683,189.00,1712,1688,1500,1500
268999,1,-99.0000000,-99.0000000,14989611.00,184.00,36.6082611,-121.8797683,190.00,1706,1694,1500,1500
269922,1,-99.0000000,-99.0000000,14989611.00,184.00,36.6082611,-121.8797683,187.00,1721,1679,1500,1500
269999,1,-99.0000000,-99.0000000,14989611.00,184.00,36.6082649,-121.8797683,187.00,1721,1679,1500,1500
270928,1,-99.0000000,-99.0000000,14989611.00,184.00,36.6082649,-121.8797683,186.00,1726,1674,1500,1500
271003,1,-99.0000000,-99.0000000,14989611.00,184.00,36.6082687,-121.8797683,186.00,1726,1674,1500,1500
271929,1,-99.0000000,-99.0000000,14989611.00,184.00,36.6082687,-121.8797683,184.00,1736,1664,1500,1500
272006,1,-99.0000000,-99.0000000,14989611.00,184.00,36.6082763,-121.8797683,184.00,1736,1664,1500,1500
272920,1,-99.0000000,-99.0000000,14989611.00,184.00,36.6082763,-121.8797683,186.00,1726,1674,1500,1500
272997,1,-99.0000000,-99.0000000,14989611.00,184.00,36.6082801,-121.8797683,187.00,1721,1679,1500,1500
273921,1,-99.0000000,-99.0000000,14989611.00,184.00,36.6082801,-121.8797683,188.00,1716,1684,1500,1500
273995,1,-99.0000000,-99.0000000,14989611.00,184.00,36.6082878,-121.8797683,187.00,1720,1680,1500,1500
274927,1,-99.0000000,-99.0000000,14989611.00,184.00,36.6082878,-121.8797683,187.00,1720,1680,1500,1500
275003,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082916,-121.8797683,187.00,1720,1680,1500,1500
275919,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082916,-121.8797683,186.00,1725,1675,1500,1500
275994,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082992,-121.8797683,186.00,1725,1675,1500,1500
276923,1,-99.0000000,-99.0000000,14989612.00,184.00,36.6082992,-121.8797683,186.00,1725,1675,1500,1500
276998,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083106,-121.8797683,186.00,1725,1675,1500,1500
277922,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083106,-121.8797683,187.00,1720,1680,1500,1500
277998,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083145,-121.8797683,187.00,1719,1681,1500,1500
278917,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083145,-121.8797683,188.00,1714,1686,1500,1500
278993,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083221,-121.8797683,188.00,1714,1686,1500,1500
279920,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083221,-121.8797683,186.00,1724,1676,1500,1500
279996,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083259,-121.8797683,186.00,1724,1676,1500,1500
280923,1,-99.0000000,-99.0000000,14989615.00,184.00,36.6083259,-121.8797683,185.00,1729,1671,1500,1500
280998,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083335,-121.8797683,185.00,1729,1671,1500,1500
281922,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083335,-121.8797683,189.00,1708,1692,1500,1500
281999,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083374,-121.8797683,189.00,1708,1692,1500,1500
282916,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083374,-121.8797683,190.00,1703,1697,1500,1500
282994,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083412,-121.8797683,189.00,1708,1692,1500,1500
283914,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083412,-121.8797683,186.00,1723,1677,1500,1500
283990,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083488,-121.8797683,185.00,1727,1673,1500,1500
284920,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083488,-121.8797683,181.00,1748,1652,1500,1500
284995,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083526,-121.8797683,181.00,1748,1652,1500,1500
285913,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083526,-121.8797683,187.00,1718,1682,1500,1500
285985,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083564,-121.8797683,188.00,1712,1688,1500,1500
286919,1,-99.0000000,-99.0000000,14989620.00,184.00,36.6083564,-121.8797683,190.00,1702,1698,1500,1500
286994,1,-99.0000000,-99.0000000,14989621.00,184.00,36.6083602,-121.8797683,189.00,1707,1693,1500,1500
287917,1,-99.0000000,-99.0000000,14989621.00,184.00,36.6083602,-121.8797683,189.00,1707,1693,1500,1500
287993,1,-99.0000000,-99.0000000,14989621.00,184.00,36.6083641,-121.8797683,188.00,1711,1689,1500,1500
288918,1,-99.0000000,-99.0000000,14989621.00,184.00,36.6083641,-121.8797683,184.00,1731,1669,1500,1500
288994,1,-99.0000000,-99.0000000,14989624.00,184.00,36.6083717,-121.8797836,184.00,1731,1669,1500,1500
289907,1,-99.0000000,-99.0000000,14989624.00,184.00,36.6083717,-121.8797836,185.00,1726,1674,1500,1500
289983,1,-99.0000000,-99.0000000,14989624.00,184.00,36.6083755,-121.8797836,185.00,1726,1674,1500,1500
290907,1,-99.0000000,-99.0000000,14989624.00,184.00,36.6083755,-121.8797836,188.00,1711,1689,1500,1500
290984,1,-99.0000000,-99.0000000,14989624.00,184.00,36.6083793,-121.8797836,188.00,1711,1689,1500,1500
291911,1,-99.0000000,-99.0000000,14989624.00,184.00,36.6083793,-121.8797836,187.00,1716,1684,1500,1500
291988,1,-99.0000000,-99.0000000,14989624.00,184.00,36.6083831,-121.8797836,187.00,1716,1684,1500,1500
292914,1,-99.0000000,-99.0000000,14989624.00,184.00,36.6083831,-121.8797836,186.00,1721,1679,1500,1500
292988,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6083908,-121.8797836,186.00,1720,1680,1500,1500
293906,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6083908,-121.8797836,181.00,1746,1654,1500,1500
293981,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6083946,-121.8797836,182.00,1741,1659,1500,1500
294907,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6083946,-121.8797836,186.00,1721,1679,1500,1500
294980,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6083984,-121.8797836,186.00,1720,1680,1500,1500
295913,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6083984,-121.8797836,191.00,1696,1704,1500,1500
295987,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6084060,-121.8797836,191.00,1696,1704,1500,1500
296903,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6084060,-121.8797836,191.00,1695,1705,1500,1500
296979,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6084060,-121.8797836,190.00,1700,1700,1500,1500
297902,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6084060,-121.8797836,185.00,1724,1676,1500,1500
297977,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6084098,-121.8797836,184.00,1729,1671,1500,1500
298907,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6084098,-121.8797836,184.00,1729,1671,1500,1500
298983,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6084136,-121.8797836,184.00,1729,1671,1500,1500
299900,1,-99.0000000,-99.0000000,14989626.00,184.00,36.6084136,-121.8797836,184.00,1729,1671,1500,1500
299977,1,-99.0000000,-99.0000000,14989627.00,184.00,36.6084175,-121.8797836,184.00,1729,1671,1500,1500
300908,1,-99.0000000,-99.0000000,14989627.00,184.00,36.6084175,-121.8797836,188.00,1709,1691,1500,1500
300982,1,-99.0000000,-99.0000000,14989627.00,184.00,36.6084213,-121.8797836,188.00,1709,1691,1500,1500
301906,1,-99.0000000,-99.0000000,14989627.00,184.00,36.6084213,-121.8797836,189.00,1703,1697,1500,1500
301984,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084251,-121.8797836,189.00,1703,1697,1500,1500
302906,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084251,-121.8797836,190.00,1699,1701,1500,1500
302980,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084365,-121.8797836,190.00,1699,1701,1500,1500
303897,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084365,-121.8797836,190.00,1698,1702,1500,1500
303973,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084365,-121.8797836,190.00,1698,1702,1500,1500
304897,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084365,-121.8797836,190.00,1698,1702,1500,1500
304971,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084442,-121.8797836,189.00,1701,1699,1500,1500
305903,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084442,-121.8797836,189.00,1701,1699,1500,1500
305980,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084442,-121.8797836,189.00,1701,1699,1500,1500
306896,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084442,-121.8797836,184.00,1726,1674,1500,1500
306973,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084442,-121.8797836,183.00,1731,1669,1500,1500
307903,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084442,-121.8797836,179.00,1751,1649,1500,1500
307979,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084442,-121.8797836,180.00,1746,1654,1500,1500
308901,1,-99.0000000,-99.0000000,14989630.00,184.00,36.6084442,-121.8797836,184.00,1726,1674,1500,1500






kp is 10 ki is 0.1 kd is 0 5 minutes
