Orientation(degrees),FL,FR,DL,DR
99.73,-14.35,47.62,0.13,1500,1500,1900,1900
99.85,-14.68,47.69,0.13,1500,1500,1900,1900
100.54,-15.52,48.00,0.13,1500,1500,1900,1900
101.62,-16.77,48.45,0.13,1500,1500,1900,1900
102.82,-17.67,48.99,0.13,1500,1500,1900,1900
103.98,-18.25,49.75,0.13,1500,1500,1900,1900
105.10,-18.52,50.58,0.12,1500,1500,1900,1900
106.31,-18.45,51.28,0.12,1500,1500,1900,1900
107.00,-18.21,51.36,0.12,1500,1500,1900,1900
107.55,-18.20,51.26,0.12,1500,1500,1900,1900
107.78,-18.27,50.95,0.12,1500,1500,1900,1900
107.71,-18.19,50.72,0.12,1500,1500,1900,1900
107.48,-18.28,50.52,0.12,1500,1500,1900,1900
107.14,-18.38,50.23,0.12,1500,1500,1900,1900
106.82,-18.50,49.84,0.12,1500,1500,1900,1900
106.59,-18.57,49.54,0.12,1500,1500,1900,1900
106.44,-18.79,49.24,0.12,1500,1500,1900,1900
106.43,-18.85,49.12,0.12,1500,1500,1900,1900
106.53,-18.88,49.01,0.12,1500,1500,1900,1900
106.78,-18.87,48.97,0.12,1500,1500,1900,1900
107.13,-18.82,49.00,0.12,1500,1500,1900,1900
107.63,-18.77,49.05,0.12,1500,1500,1900,1900
